,gly_resc_score,Opening,has_cHelix,all_buns,hx_sc,h1_len,BuriedHyphobSAperRes,ExtendedE6,CurvedLongArm,prot,gly_resc_nres,score_res_betacart,base_width,short_arm_l,H3_len,non_ala_hyphob_percent,Net_charge,long_arm_l,Second_b_place,pocket_vol,scaffold_len,E3_MainBulgeCurve,sc_buns,Second_bulge_E3,av_strand_hb,sspred,hairpin_len,dist,trp_lock_score,long_arm_ang,shoot
FLGAPRWB_BasicBeNTF2_designed_0000.pdb,-3.15444,1,0.0,4.0,0.665434,19.0,64.3426,0.0,0.0,-3.9100685533612385,1.0,-3.68591,3.0,2.0,11.0,27.3,-4.0,3.0,0.0,144.0,113,3.0,2.0,0.0,-1.24138,0.25193,4.0,21.49561509559231,-15.9538,88.17807721026264,15.600037410644717
FLGRVDYW_BasicBeNTF2_designed_0000.pdb,-2.3447,1,0.0,6.0,0.703472,19.0,73.7927,0.0,0.0,-9.770039442319268,1.0,-3.77158,5.0,1.0,15.0,33.3,-4.0,2.0,0.0,111.0,111,1.0,3.0,0.0,-1.14519,0.255351,4.0,26.550119542065094,0.0,106.14485724434616,41.26792670761017
FLIEZDIY_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.70486,19.0,62.6567,0.0,0.0,-9.337017322228233,0.0,-3.97109,5.0,1.0,15.0,33.3,-8.0,2.0,0.0,131.0,111,2.0,3.0,0.0,-1.24839,0.2033,4.0,24.785908173684426,0.0,111.67443703593344,44.00048405915925
FLINMSCG_BasicBeNTF2_designed_0000.pdb,-2.95638,1,0.0,5.0,0.745208,19.0,73.0073,0.0,0.0,-0.7217965391474692,1.0,-3.80153,3.0,2.0,14.0,21.4,-3.0,3.0,1.0,179.000064015,115,3.0,2.0,1.0,-1.18784,0.344684,4.0,19.8896922566083,-12.5889,42.602612107190026,50.460463573793334
FLJFFPJR_BasicBeNTF2_designed_0000.pdb,-2.0384,1,0.0,2.0,0.730595,19.0,75.039,0.0,0.0,-4.843544494771976,1.0,-3.78909,3.0,2.0,15.0,40.0,-4.0,3.0,0.0,205.0,117,3.0,0.0,0.0,-1.17696,0.24188,4.0,24.382518301451764,-6.49297,94.23494018261569,36.99900979727326
FLKMPMEU_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.791687,19.0,67.3103,1.0,0.0,-10.596077624916337,0.0,-3.97351,3.0,2.0,15.0,40.0,-8.0,2.0,0.0,362.000129461,117,1.0,1.0,0.0,-1.22287,0.273352,6.0,22.409785521504634,-14.4792,115.6123003279709,49.52887788512817
FLLAYNLZ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.741907,19.0,66.4239,0.0,0.0,-4.527489752733837,0.0,-3.8044,5.0,1.0,15.0,40.0,-5.0,3.0,0.0,92.0,117,3.0,3.0,0.0,-1.17891,0.221691,4.0,25.319369923883634,0.0,93.67166542256477,21.038789300356655
FLOVQYJJ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.726653,19.0,70.1088,0.0,0.0,-9.655961428893777,0.0,-3.5915,5.0,2.0,14.0,28.6,-3.0,2.0,0.0,360.000128746,119,1.0,4.0,0.0,-1.16801,0.290103,4.0,25.466922147768987,-7.61773,102.20893691695105,42.747270459862705
FLPUVFCK_BasicBeNTF2_designed_0000.pdb,-3.56739,1,0.0,5.0,0.721466,19.0,66.5157,0.0,0.0,-0.36932282108694814,2.0,-3.62705,3.0,2.0,10.0,10.0,-4.0,3.0,1.0,52.0000185967,112,3.0,2.0,1.0,-1.12555,0.31502,4.0,17.413974748430668,-9.33224,23.415516819685582,67.56488896968936
FLQOXSXN_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.708108,19.0,72.7189,0.0,0.0,-1.0811107964793791,0.0,-3.78992,3.0,2.0,10.0,50.0,-8.0,3.0,1.0,305.0,111,2.0,1.0,1.0,-1.05318,0.49254,4.0,20.944647123675942,-12.6372,40.7134814739821,51.377924830476275
FLTLFSGV_BasicBeNTF2_designed_0000.pdb,-5.04841,1,0.0,1.0,0.738923,19.0,72.641,0.0,0.0,0.7341574738531627,2.0,-3.75483,5.0,1.0,10.0,60.0,-4.0,3.0,1.0,189.999932051,115,3.0,1.0,1.0,-1.13305,0.259419,6.0,21.428791406224608,0.0,35.710077954880255,69.21666888136477
FLVHNFBO_BasicBeNTF2_designed_0000.pdb,-1.73893,1,0.0,1.0,0.732539,19.0,68.3452,0.0,0.0,-4.906166513351401,1.0,-3.82296,3.0,2.0,11.0,54.5,-8.0,3.0,0.0,254.0,113,3.0,1.0,0.0,-1.15327,0.297863,4.0,20.496350208473732,-8.19834,82.31660870829053,11.751008584459328
FLWXCWZL_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.725011,19.0,72.7595,1.0,0.0,-10.348448318567726,0.0,-3.71184,3.0,2.0,15.0,33.3,-4.0,2.0,0.0,279.0,113,1.0,2.0,0.0,-1.20965,0.235824,4.0,22.212181212212013,-5.80528,112.73064170644265,47.816944574866255
FLWYLTZT_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.620533,19.0,62.5957,0.0,0.0,-9.307692665116726,0.0,-3.59739,5.0,2.0,14.0,28.6,-3.0,2.0,0.0,158.0,119,3.0,0.0,0.0,-1.2048,0.563963,4.0,24.13966096772003,-8.54876,108.28812352305862,35.77262174417075
FLXDLSMG_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.733007,19.0,65.5863,0.0,0.0,-1.8889399553199748,0.0,-3.86287,3.0,2.0,10.0,40.0,-5.0,3.0,1.0,127.0,111,2.0,2.0,1.0,-1.15866,0.278396,4.0,21.163474586010572,-12.2445,41.01177402483709,51.71209136070064
FLZPEASE_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.72936,19.0,77.3154,0.0,0.0,6.323816803524405,0.0,-3.84333,3.0,2.0,10.0,40.0,-5.0,4.0,1.0,380.000135899,117,3.0,6.0,1.0,-1.10515,0.278468,4.0,20.002595530403,-10.4857,40.46904798164024,52.067171561468484
FLZQEGBL_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,1.0,0.798833,19.0,75.9714,0.0,0.0,-7.895124403035669,0.0,-3.81486,5.0,1.0,14.0,35.7,-7.0,2.0,0.0,278.000099421,111,3.0,1.0,0.0,-1.18143,0.271116,4.0,22.494931044070583,0.0,96.44299870635717,34.08373585577041
FLZYPZLM_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.742609,19.0,73.2359,0.0,0.0,-9.141189456494738,0.0,-3.77313,5.0,1.0,15.0,46.7,-6.0,2.0,0.0,148.999946713,115,1.0,1.0,0.0,-1.24259,0.244,6.0,25.997402359903347,0.0,111.05974506822902,49.45042422227809
FMADAEFL_BasicBeNTF2_designed_0000.pdb,-2.86578,1,0.0,2.0,0.607404,19.0,69.7508,0.0,0.0,-9.824508050345518,1.0,-3.77503,3.0,2.0,11.0,27.3,-3.0,2.0,0.0,143.0,109,3.0,0.0,0.0,-1.15254,0.272244,4.0,20.05684559207596,-5.72344,90.57310963217812,18.07331408071971
FMBAMONP_BasicBeNTF2_designed_0000.pdb,-2.93162,1,0.0,1.0,0.724917,19.0,71.7196,0.0,0.0,-6.4979315582947095,1.0,-3.99329,3.0,2.0,15.0,26.7,-6.0,3.0,0.0,209.0,117,2.0,1.0,0.0,-1.15456,0.3622,4.0,25.427152179457813,-3.92685,96.67673473885706,35.963560936551346
FMBKLDNL_BasicBeNTF2_designed_0000.pdb,-2.83344,1,0.0,3.0,0.745944,19.0,71.1881,0.0,0.0,-4.943697402662206,1.0,-3.85489,3.0,2.0,15.0,33.3,-6.0,3.0,0.0,228.999918103,117,3.0,2.0,0.0,-1.23216,0.257746,4.0,23.370244504247168,-12.5859,98.59415380685692,34.70041403830652
FMBTDNXU_BasicBeNTF2_designed_0000.pdb,-2.65232,1,0.0,6.0,0.718612,19.0,69.2536,0.0,0.0,-8.868465201424456,1.0,-3.54147,5.0,1.0,14.0,28.6,-4.0,2.0,0.0,352.0,111,3.0,3.0,0.0,-1.19175,0.264396,4.0,22.247450816247884,0.0,90.542852280852,23.301350681469813
FMBXHALB_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,9.0,0.696707,19.0,75.0015,0.0,0.0,-9.064709511774645,0.0,-3.83299,3.0,2.0,15.0,46.7,-6.0,2.0,0.0,156.0,113,3.0,5.0,0.0,-1.20584,0.263683,4.0,19.793181606128915,-5.37945,99.43231599260248,30.189338044109462
FMCBMBBA_BasicBeNTF2_designed_0000.pdb,-2.43403,1,0.0,7.0,0.708067,19.0,75.1446,0.0,0.0,-5.5123697581493065,1.0,-3.72949,3.0,2.0,14.0,35.7,-3.0,3.0,0.0,547.0,117,3.0,2.0,0.0,-1.17046,0.328443,4.0,23.060038769011626,-6.59487,98.7419279821031,27.72743301329882
FMHLSNNB_BasicBeNTF2_designed_0000.pdb,-1.67458,1,0.0,3.0,0.686276,19.0,74.0995,0.0,0.0,-4.726080208576937,1.0,-3.81141,3.0,2.0,14.0,28.6,-5.0,3.0,0.0,80.0,117,3.0,1.0,0.0,-1.19865,0.255145,4.0,22.70780191648748,-9.31034,95.79639469159203,25.895258049428662
FMJFIMDE_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.721124,19.0,75.4773,0.0,0.0,-3.512221474112863,0.0,-3.89514,3.0,2.0,15.0,46.7,-4.0,3.0,0.0,159.0,117,3.0,1.0,0.0,-1.18478,0.217894,4.0,22.88163360381555,-3.68278,89.48902282458656,25.942999396525835
FMMTGZCJ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.717354,19.0,67.6709,0.0,0.0,-0.9780764888890605,0.0,-3.55235,3.0,2.0,14.0,35.7,-3.0,3.0,1.0,330.000118017,116,2.0,3.0,1.0,-1.06907,0.25706,4.0,23.54549977851382,-9.17219,37.97132370841939,66.39473232036057
FMRHGKNF_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.699527,19.0,67.8087,0.0,0.0,-3.432805123268265,0.0,-3.84773,5.0,1.0,14.0,35.7,-6.0,3.0,0.0,96.0,115,2.0,4.0,0.0,-1.15366,0.214503,4.0,26.13432068603335,0.0,88.3267370869859,28.857262836760725
FMYTKWSU_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.701373,19.0,61.1455,0.0,0.0,-10.062646162845656,0.0,-3.59958,3.0,2.0,14.0,35.7,-4.0,2.0,0.0,75.0,111,1.0,5.0,0.0,-1.10024,0.289936,4.0,21.09640580131704,-9.87217,111.82125823768826,42.16415169815832
FMYUQVOC_BasicBeNTF2_designed_0000.pdb,-2.36667,1,0.0,5.0,0.740947,19.0,73.0555,0.0,0.0,1.5916757318732007,1.0,-3.96528,3.0,2.0,10.0,40.0,-3.0,3.0,1.0,200.0,111,2.0,3.0,1.0,-1.15975,0.324437,4.0,19.521120169124366,-12.8414,28.457769241926766,80.90420822647641
FNARYIIN_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.754702,19.0,72.0261,0.0,0.0,1.2659825642462668,0.0,-3.89528,3.0,2.0,10.0,50.0,-3.0,3.0,1.0,151.000054002,111,3.0,3.0,1.0,-1.1256,0.262867,4.0,18.565836716233136,-13.2928,35.0730273046223,63.84582497783971
FNEGGGJE_BasicBeNTF2_designed_0000.pdb,-2.16067,1,0.0,3.0,0.747775,19.0,65.2206,0.0,0.0,-1.3895466294006695,1.0,-3.83631,5.0,1.0,15.0,40.0,-3.0,3.0,1.0,731.999738216,118,3.0,1.0,1.0,-1.13461,0.279703,4.0,24.086008161942427,0.0,49.641157509696306,51.391815195413585
FNEIBVWS_BasicBeNTF2_designed_0000.pdb,-2.4361,1,0.0,7.0,0.773059,19.0,69.8246,0.0,0.0,0.35296758198718337,1.0,-3.87159,5.0,1.0,14.0,35.7,-4.0,3.0,1.0,75.9999728203,119,3.0,5.0,1.0,-1.17663,0.453976,6.0,25.000765245543835,0.0,39.910910513919276,63.801632482133655
FNFVBOBT_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.72385,19.0,68.4532,0.0,0.0,-10.3376937429986,0.0,-3.71567,5.0,2.0,15.0,40.0,-4.0,2.0,0.0,89.0,119,1.0,2.0,0.0,-1.22057,0.374643,4.0,26.280622716954387,-7.21541,106.40654028794918,42.911629689629876
FNGEHDFY_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.713557,19.0,72.2135,1.0,0.0,-9.760719451661679,0.0,-3.64569,3.0,2.0,15.0,53.3,-5.0,2.0,0.0,70.9999746084,113,1.0,1.0,0.0,-1.23116,0.2889,4.0,22.537889216380936,-2.66276,108.57545738327796,45.91996369827555
FNHWSHOL_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.753204,19.0,74.9643,0.0,0.0,-7.074353893010896,0.0,-3.69298,5.0,1.0,15.0,46.7,-8.0,2.0,0.0,449.0,111,3.0,2.0,0.0,-1.23732,0.274015,4.0,22.356440653018495,0.0,80.76091105340855,34.17676452437482
FNJRUDPY_BasicBeNTF2_designed_0000.pdb,-3.2992,1,0.0,7.0,0.724281,19.0,65.9171,0.0,0.0,6.075965628647275,1.0,-3.72305,3.0,2.0,10.0,50.0,-3.0,4.0,2.0,168.999939561,117,3.0,5.0,1.0,-1.10351,0.320061,4.0,23.92919478374967,-7.27881,17.59467728795151,74.08513788757044
FNJYXRRN_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,10.0,0.716699,19.0,75.0145,0.0,0.0,-10.13714715075929,0.0,-3.90731,3.0,2.0,14.0,42.9,-5.0,2.0,0.0,142.0,111,1.0,6.0,0.0,-1.22298,0.242348,4.0,21.98742200512278,-3.93444,108.41825782711351,41.926466396704626
FNKLXPBD_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,1.0,0.762192,19.0,65.8031,0.0,0.0,-6.611931457435125,0.0,-3.79947,3.0,2.0,14.0,28.6,-4.0,3.0,0.0,505.0,117,2.0,1.0,0.0,-1.11079,0.26205,4.0,25.5927253960438,-4.31393,105.33197495659144,41.477523423436054
FNLTMZKG_BasicBeNTF2_designed_0000.pdb,-2.34526,1,0.0,4.0,0.719936,19.0,66.4758,0.0,0.0,0.7622878016781058,1.0,-3.80276,3.0,2.0,10.0,30.0,-3.0,3.0,1.0,186.000066519,111,3.0,0.0,1.0,-1.12739,0.303534,4.0,17.708765095705985,-8.64433,26.12761086661027,63.87535973326692
FNMAXZNJ_BasicBeNTF2_designed_0000.pdb,-5.68265,1,0.0,1.0,0.7143,19.0,69.9155,0.0,0.0,5.549897710811333,2.0,-3.79117,3.0,2.0,10.0,50.0,-3.0,4.0,2.0,149.0,117,2.0,1.0,1.0,-1.14276,0.262956,4.0,24.268747449875118,-15.4133,13.153566118440168,82.49760256876124
FNPIIUNT_BasicBeNTF2_designed_0000.pdb,-3.34333,1,0.0,4.0,0.696267,19.0,69.1697,0.0,0.0,-7.795476962211927,1.0,-3.78375,5.0,2.0,15.0,40.0,-3.0,2.0,0.0,125.999954939,119,3.0,3.0,0.0,-1.19232,0.410665,4.0,22.11900429295022,-4.89755,76.6647262501627,26.06870342862271
FNQXLEPL_BasicBeNTF2_designed_0000.pdb,-1.90501,1,0.0,7.0,0.698793,19.0,69.3762,0.0,0.0,-7.820842011437172,1.0,-3.81937,3.0,2.0,11.0,45.5,-6.0,2.0,0.0,166.0,109,3.0,1.0,0.0,-1.21685,0.234868,4.0,18.72678050719504,-8.64941,81.98689381863524,23.028124800217114
FNRHOVLB_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.712851,19.0,69.8892,0.0,0.0,-0.5125984907620698,0.0,-3.80998,3.0,2.0,10.0,30.0,-8.0,3.0,1.0,376.0,111,2.0,2.0,1.0,-1.0533,0.282189,4.0,21.92462432251614,-10.1957,48.54024469452254,63.28313735735159
FNROJWNG_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.752454,19.0,75.9264,0.0,0.0,-5.806958127880344,0.0,-3.70318,3.0,2.0,14.0,42.9,-6.0,3.0,0.0,435.999844074,115,2.0,3.0,0.0,-1.13925,0.237098,4.0,24.490696711245263,-12.5957,100.72934881870081,32.840518017142415
FNTKVUIE_BasicBeNTF2_designed_0000.pdb,-2.85389,1,0.0,4.0,0.764596,19.0,67.5174,0.0,0.0,-8.032018886135472,1.0,-3.62462,5.0,2.0,11.0,45.5,-3.0,2.0,0.0,268.0,119,3.0,2.0,0.0,-1.20516,0.221913,6.0,24.184633407079577,-9.27416,101.98470590701511,39.03908918908343
FNTUCCEX_BasicBeNTF2_designed_0000.pdb,-1.91216,1,0.0,5.0,0.783911,19.0,68.2149,0.0,1.0,3.4910307005504446,1.0,-3.5512,3.0,2.0,10.0,20.0,-3.0,4.0,0.0,362.000129461,117,3.0,4.0,0.0,-1.09804,0.282434,4.0,23.670527929768355,-4.57606,40.47804745491831,50.49003663434337
FNTWQFSY_BasicBeNTF2_designed_0000.pdb,-1.89842,1,0.0,3.0,0.759412,19.0,74.2009,0.0,0.0,1.243210004905908,1.0,-4.07306,5.0,2.0,10.0,50.0,-4.0,3.0,1.0,192.000068665,119,2.0,1.0,1.0,-1.06988,0.241581,4.0,23.86523503573944,-7.14397,41.181368527435694,70.13626920185212
FNVCYZYS_BasicBeNTF2_designed_0000.pdb,-2.61995,1,0.0,3.0,0.731108,19.0,71.5512,0.0,0.0,1.5899814730389377,1.0,-3.74597,5.0,2.0,10.0,30.0,-5.0,3.0,1.0,269.000096202,119,3.0,2.0,1.0,-1.12487,0.2852,4.0,21.27659340149575,-8.32106,26.46249370531626,72.56918093556982
FNXGMNPQ_BasicBeNTF2_designed_0000.pdb,-4.76063,1,0.0,4.0,0.669635,19.0,66.8788,0.0,0.0,1.224869425802531,2.0,-3.6929,3.0,2.0,10.0,30.0,-3.0,3.0,1.0,155.0,111,2.0,2.0,1.0,-1.08432,0.260155,4.0,19.383915527738107,-5.66311,27.364889512410215,74.60555104782136
FNXMRIVP_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.739812,19.0,64.6956,0.0,0.0,-9.62503336356064,0.0,-3.69535,5.0,2.0,14.0,50.0,-5.0,2.0,0.0,184.0,119,3.0,4.0,0.0,-1.09723,1.0,4.0,23.845864642199988,-11.916,105.4898011494061,26.047974475640814
FNYBTRQP_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.740551,19.0,64.474,0.0,0.0,-1.4888625534557427,0.0,-3.78159,3.0,2.0,14.0,7.1,-5.0,3.0,1.0,525.0,116,2.0,5.0,1.0,-1.09309,0.279481,4.0,22.411157849221112,-8.68972,43.581656897275586,59.259645254077824
FNYPJLUG_BasicBeNTF2_designed_0000.pdb,-3.17282,1,0.0,5.0,0.752091,19.0,68.6804,0.0,0.0,-5.055633989243681,1.0,-3.85346,5.0,1.0,14.0,35.7,-4.0,3.0,0.0,577.0,118,2.0,0.0,0.0,-1.15463,0.299579,6.0,26.47214055952328,0.0,93.8625432944422,23.19200199748144
FOCBBVGJ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,9.0,0.691992,19.0,75.6281,1.0,0.0,-10.408753929724543,0.0,-3.90258,5.0,1.0,15.0,46.7,-7.0,2.0,0.0,164.0,113,1.0,5.0,0.0,-1.11778,0.245036,4.0,26.267286610259916,0.0,118.87785684149956,50.699037098608784
FODEPNZV_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.733806,19.0,65.8495,0.0,0.0,-6.728474089518915,0.0,-3.76966,3.0,2.0,15.0,26.7,-3.0,3.0,0.0,314.0,117,2.0,3.0,0.0,-1.19243,0.272033,4.0,24.61499979003736,-10.8645,101.61556554881025,35.54899092617089
FODXTXAA_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.711866,19.0,72.6374,0.0,0.0,-0.7058017174397353,0.0,-3.81055,3.0,2.0,14.0,35.7,-5.0,3.0,1.0,369.000131965,115,2.0,2.0,1.0,-1.16435,0.23265,4.0,22.063611956210284,-8.6177,37.36234464180692,58.742519088370514
FOEQQEXJ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.710035,19.0,61.6171,0.0,0.0,-5.714048339455971,0.0,-3.53222,3.0,2.0,14.0,35.7,-5.0,3.0,0.0,408.0,117,2.0,3.0,0.0,-1.16433,0.396278,4.0,23.00582834265403,-10.6969,105.44045549755039,31.51775183557291
FOHSLSST_BasicBeNTF2_designed_0000.pdb,-3.69181,1,0.0,6.0,0.720289,19.0,81.2604,0.0,0.0,0.8003528782881073,1.0,-3.77898,3.0,2.0,14.0,42.9,-3.0,3.0,1.0,139.0,115,3.0,3.0,1.0,-1.07992,0.230571,4.0,21.114703733532544,-3.79611,24.045910453602723,66.77870333987896
FOJORVAD_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.723382,19.0,73.1161,0.0,0.0,-8.769985008001546,0.0,-3.93831,5.0,2.0,14.0,35.7,-7.0,2.0,0.0,75.0,119,3.0,3.0,0.0,-1.21852,0.239877,4.0,22.89478451559026,-8.58669,96.41051081484919,32.69402345653097
FOJPAZIM_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,1.0,0.713327,19.0,71.666,0.0,0.0,-3.4210451624427645,0.0,-3.59122,3.0,2.0,14.0,35.7,-5.0,3.0,1.0,495.0,118,2.0,0.0,1.0,-1.17465,0.263059,4.0,23.761212757706637,-6.1725,70.47136891709532,50.30187480778355
FOKYXNSK_BasicBeNTF2_designed_0000.pdb,-5.08496,1,0.0,0.0,0.725971,19.0,74.3795,0.0,0.0,6.096715022393202,2.0,-3.79909,3.0,2.0,10.0,60.0,-8.0,4.0,1.0,368.000131607,117,2.0,0.0,1.0,-1.1393,0.704924,4.0,22.370267886712924,-10.7567,39.42593407260938,58.39897504794142
FOLUALFQ_BasicBeNTF2_designed_0000.pdb,-2.7954,1,0.0,7.0,0.772816,19.0,70.6313,0.0,0.0,-8.264100088984222,1.0,-4.0246,5.0,2.0,15.0,40.0,-6.0,2.0,0.0,291.0,119,3.0,4.0,0.0,-1.21088,0.233027,4.0,23.651095928920036,-14.6561,100.36109996420151,34.06396949079502
FOODRTKD_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.770623,19.0,72.0785,0.0,0.0,-9.847285310662272,0.0,-3.83373,5.0,1.0,15.0,40.0,-4.0,2.0,0.0,140.0,115,1.0,3.0,0.0,-1.22806,0.259498,6.0,25.273903245640504,0.0,101.9178619560285,35.57043204651683
FOOHPLIT_BasicBeNTF2_designed_0000.pdb,-2.3396,1,0.0,5.0,0.6806,19.0,66.0462,0.0,0.0,5.5317438483565144,1.0,-3.69319,3.0,2.0,10.0,20.0,-3.0,4.0,2.0,488.0,117,3.0,3.0,1.0,-1.10258,1.0,4.0,22.70888362392315,-6.58467,27.389267259495693,65.54293048039547
FOQQTMUH_BasicBeNTF2_designed_0000.pdb,-1.84714,1,0.0,8.0,0.728665,19.0,73.4055,0.0,0.0,0.22218023163219947,1.0,-3.90681,5.0,2.0,10.0,60.0,-3.0,3.0,1.0,277.0,119,3.0,3.0,1.0,-1.09589,0.288508,4.0,23.031819854593298,-12.5426,50.749436921555656,64.80647596785194
FORUCJXC_BasicBeNTF2_designed_0000.pdb,-3.20976,1,0.0,6.0,0.750939,19.0,70.2179,0.0,0.0,6.428618411622692,1.0,-3.73562,3.0,2.0,10.0,30.0,-4.0,4.0,2.0,316.000056505,117,3.0,6.0,1.0,-1.10651,0.295783,4.0,23.415142920416336,-8.79923,17.699124062554564,72.47726266310866
FORXDFSC_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.724386,19.0,72.4302,0.0,0.0,-5.4640720262036275,0.0,-3.81263,3.0,2.0,11.0,63.6,-3.0,3.0,0.0,81.0,113,2.0,3.0,0.0,-1.19506,0.48184,4.0,23.829250527992077,-11.5423,98.82634717080239,29.187356485884322
FORYCFVP_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.647782,19.0,71.1024,0.0,0.0,-8.366336520077322,0.0,-3.64208,5.0,1.0,14.0,28.6,-6.0,2.0,0.0,292.000104427,111,3.0,1.0,0.0,-1.11341,0.237668,4.0,23.26671058874575,0.0,91.71889866707653,27.057329833281045
FOTSABEQ_BasicBeNTF2_designed_0000.pdb,-1.92068,1,0.0,4.0,0.706514,19.0,72.1493,0.0,0.0,5.068915286332622,1.0,-3.68805,3.0,2.0,10.0,40.0,-11.0,4.0,2.0,438.0,117,2.0,3.0,1.0,-1.07408,0.291242,4.0,24.808718013153353,-10.1814,42.51842581775205,75.06532728974874
FOUIOYPJ_BasicBeNTF2_designed_0000.pdb,-2.65315,1,0.0,2.0,0.746352,19.0,74.2211,0.0,0.0,2.196300868107116,1.0,-3.67715,5.0,1.0,10.0,30.0,-5.0,3.0,1.0,86.9999688864,115,3.0,1.0,1.0,-1.13497,0.278594,6.0,20.49333199709178,0.0,29.379327210232976,77.23628393463474
FOYVBVQL_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.752366,19.0,75.6357,0.0,0.0,-3.6330170203917387,0.0,-3.72588,5.0,1.0,14.0,50.0,-3.0,3.0,0.0,507.0,117,3.0,3.0,0.0,-1.17247,0.223218,4.0,25.866317325567195,0.0,93.75371234893886,28.033692919205464
FOZGKVBA_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.748382,19.0,64.4652,0.0,0.0,-7.438985966428454,0.0,-3.60362,3.0,2.0,11.0,36.4,-6.0,2.0,0.0,250.999910235,107,3.0,3.0,0.0,-1.14275,0.228482,4.0,19.74871030436678,-14.6956,100.00526993945333,43.92814767465967
FPBHDHRX_BasicBeNTF2_designed_0000.pdb,-2.53547,1,0.0,6.0,0.701257,19.0,68.2409,0.0,0.0,-9.835350805245843,1.0,-3.80034,3.0,2.0,14.0,14.3,-4.0,2.0,0.0,438.000156641,111,2.0,4.0,0.0,-1.19,0.171743,4.0,20.90083410361341,-10.6048,102.55753023662562,29.310194094942375
FPHRXWTA_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.713497,19.0,68.2179,0.0,0.0,-4.155860851437254,0.0,-3.82462,3.0,2.0,15.0,40.0,-8.0,3.0,0.0,709.000253558,119,3.0,2.0,0.0,-1.24356,0.209813,4.0,22.98164177291428,-10.1765,92.03181357378028,29.40758689175749
FPJKDWXK_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.768024,19.0,73.5347,0.0,0.0,-8.896504399049148,0.0,-3.935,5.0,1.0,15.0,66.7,-8.0,2.0,0.0,73.9999735355,111,1.0,3.0,0.0,-1.2058,0.212023,4.0,24.694168912005438,0.0,89.56825172040973,34.35213996869339
FPKQIHLC_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.717612,19.0,74.2415,1.0,0.0,-10.545176363474743,0.0,-3.7869,3.0,2.0,14.0,28.6,-4.0,2.0,0.0,174.0,113,1.0,2.0,0.0,-1.17814,0.183907,4.0,21.60493780515247,-8.88471,111.13981339752594,43.55893891079458
FPLLGCJJ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,1.0,0.775735,19.0,69.9136,0.0,0.0,-9.784890100996307,0.0,-3.57075,3.0,2.0,15.0,33.3,-5.0,2.0,0.0,39.0000139475,113,1.0,1.0,0.0,-1.15346,0.560189,4.0,22.262257008004028,-6.15281,110.77139328837585,51.029462094306865
