,shoot,short_arm,long_arm_ang,dist,base,main_bulge_curve,long_arm,sheet_type,prot,len,sec_bulge,path,x,y
den_EJNRQYTO,45.63147329006276,1,45.40560736816878,24.99660435530144,5,2,3,36,-3.060658450754916,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/EJNRQYTO_BasicBeNTF2_designed_0000.pdb,20.276968002319336,39.306976318359375
den_EKDLZAPL,53.5023336263894,2,37.14940159971913,18.862262548347335,3,3,3,13,-2.241436306699267,111,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/EKDLZAPL_BasicBeNTF2_designed_0000.pdb,1.5919132232666016,-38.29949188232422
den_ELSLLNKL,50.147456033894656,2,49.40469267443783,20.827854043177062,3,3,3,10,-2.065563240112958,114,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ELSLLNKL_BasicBeNTF2_designed_0000.pdb,9.23995304107666,-43.39984893798828
den_EMHATTLI,56.069420075656566,2,121.29068146344247,21.54762470266921,3,1,2,1,-9.896749415879457,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/EMHATTLI_BasicBeNTF2_designed_0000.pdb,-1.1523311138153076,-22.25977897644043
den_EMKFJPMU,36.95097469911394,1,53.145330894673414,23.392015735165238,5,3,3,41,-3.5412680688163523,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/EMKFJPMU_BasicBeNTF2_designed_0000.pdb,2.7221460342407227,27.46657943725586
den_EPEISOSJ,56.36546170370107,1,47.29695426105801,23.485569777736163,5,2,3,34,-1.2552684198109336,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/EPEISOSJ_BasicBeNTF2_designed_0000.pdb,2.971566915512085,27.625381469726562
den_EPSXIMDO,43.58475356990431,2,46.9905914723989,22.950573369861818,5,3,3,51,-4.220193865167696,120,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/EPSXIMDO_BasicBeNTF2_designed_0000.pdb,35.440635681152344,-3.881364107131958
den_EYHSPYRB,30.155564661410494,2,59.845113004541965,23.570027817198902,5,3,3,51,-3.6861324985211095,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/EYHSPYRB_BasicBeNTF2_designed_0000.pdb,56.95809555053711,2.612639904022217
den_EZFFHHZF,48.840990640879454,2,41.96253185590669,20.39939853262742,3,2,3,8,-1.7772977185492422,114,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/EZFFHHZF_BasicBeNTF2_designed_0000.pdb,12.430109024047852,-20.079357147216797
den_FFVGBAXJ,32.67912616655099,2,57.39973162334594,21.642710798474493,3,2,3,8,-3.824546118254915,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FFVGBAXJ_BasicBeNTF2_designed_0000.pdb,15.557564735412598,-23.930213928222656
den_FGVHWOYF,67.33681627311887,1,30.907653607874913,24.48614480201756,5,2,3,34,0.5545290098641917,116,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FGVHWOYF_BasicBeNTF2_designed_0000.pdb,17.841922760009766,40.99605941772461
den_FHDYOQYG,67.12959858845444,2,31.28705392472819,21.563150579180633,5,3,3,50,0.2843761146092909,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FHDYOQYG_BasicBeNTF2_designed_0000.pdb,49.91755294799805,-4.644661903381348
den_FHKTRNTS,58.08916620952874,1,46.588651895392374,24.88454676920673,5,2,3,34,-1.6091211252713045,113,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FHKTRNTS_BasicBeNTF2_designed_0000.pdb,12.419334411621094,34.32394790649414
den_FHSWVXEA,55.748959764861496,1,50.883955818151264,25.09626978055732,5,2,3,35,-2.636464948164699,118,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FHSWVXEA_BasicBeNTF2_designed_0000.pdb,16.084882736206055,37.40692901611328
den_FKVWYSKC,30.249504094011286,1,96.27283203352586,24.99947005003142,5,1,2,25,-9.302932085707539,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FKVWYSKC_BasicBeNTF2_designed_0000.pdb,0.34562158584594727,2.5180444717407227
den_FMBZGBTL,55.26610220722662,2,45.251780692470255,20.36065174363991,3,2,3,6,-1.5565067866631903,116,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FMBZGBTL_BasicBeNTF2_designed_0000.pdb,5.631635665893555,-27.487422943115234
den_FQHDXQEM,64.48513747424677,1,35.887040473970714,23.325672089535253,5,3,3,39,1.6429997347194565,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FQHDXQEM_BasicBeNTF2_designed_0000.pdb,17.95949935913086,36.17499542236328
den_FSWMAXFY,55.53262962890736,2,35.51848556976767,18.86025506738206,3,3,3,11,-1.1309070495480604,113,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FSWMAXFY_BasicBeNTF2_designed_0000.pdb,4.371923923492432,-34.63134765625
den_FTBSFHPD,36.17280705144185,2,54.49126115780349,23.44763250838984,5,2,3,46,-3.0904643806178207,120,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FTBSFHPD_BasicBeNTF2_designed_0000.pdb,45.42791748046875,-1.2684910297393799
den_FXCXZLWF,50.44015804033984,1,43.82802413398231,22.46295772945963,5,3,3,38,-1.501545156906225,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FXCXZLWF_BasicBeNTF2_designed_0000.pdb,9.25710678100586,39.60818099975586
den_FXMEGRIG,26.639368940499452,2,88.52771578823113,23.936210126515434,3,3,3,14,-4.983093000727797,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FXMEGRIG_BasicBeNTF2_designed_0000.pdb,13.395877838134766,-25.875411987304688
den_FYRPYVIH,28.48645630620399,1,81.83927305509908,26.483845343268523,5,2,3,37,-3.2873299079487825,117,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/FYRPYVIH_BasicBeNTF2_designed_0000.pdb,14.33147144317627,44.673248291015625
den_GFACRUNS,60.32548664453641,2,50.80687657347679,19.365507323293908,3,3,3,12,-1.6518115454321585,116,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GFACRUNS_BasicBeNTF2_designed_0000.pdb,-5.699709892272949,-47.190059661865234
den_GFEGGERZ,61.723487431541685,1,33.9676975365711,25.609666391238523,5,2,3,34,-0.3725319464571317,116,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GFEGGERZ_BasicBeNTF2_designed_0000.pdb,21.507488250732422,42.407840728759766
den_GFYTIYYC,45.08833844993785,2,101.57731286957726,25.27113137341569,5,1,2,29,-9.10284939879093,117,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GFYTIYYC_BasicBeNTF2_designed_0000.pdb,5.641902923583984,-7.1393256187438965
den_GIKSJNMI,42.90779731030426,1,47.09538411972249,22.82525979739094,5,3,3,41,-3.0052448519739468,120,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GIKSJNMI_BasicBeNTF2_designed_0000.pdb,2.6659092903137207,28.420089721679688
den_GLEDJYQF,36.09245309116406,1,53.91267882352151,23.813700484825162,5,3,3,41,-3.5335775901614124,112,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GLEDJYQF_BasicBeNTF2_designed_0000.pdb,7.003228664398193,31.664094924926758
den_GLRSXEKP,62.902692805264934,2,33.868976325835966,18.260414322074666,3,3,3,12,-1.4155259435382508,114,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GLRSXEKP_BasicBeNTF2_designed_0000.pdb,1.1103109121322632,-44.06857681274414
den_GMOCJTDB,51.79923880695466,1,45.95281507480125,26.62975676828835,5,3,3,38,-1.3774335696754765,114,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GMOCJTDB_BasicBeNTF2_designed_0000.pdb,20.905128479003906,42.535430908203125
den_GMTFMBVX,53.84471975765713,1,39.70399489871241,22.953207914498076,5,2,3,33,-1.065280397671966,111,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GMTFMBVX_BasicBeNTF2_designed_0000.pdb,11.790767669677734,33.31464385986328
den_GMZAQJGZ,67.4627016669304,2,22.78556958726837,22.735550639365,3,2,4,16,4.326792689862483,117,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GMZAQJGZ_BasicBeNTF2_designed_0000.pdb,26.297571182250977,-21.69623565673828
den_GPJHUEUO,60.38373533620738,1,58.15614785555693,25.21803334425003,5,2,3,34,-0.47705711457248867,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GPJHUEUO_BasicBeNTF2_designed_0000.pdb,-0.4861976206302643,9.253618240356445
den_GRLDEKIB,59.256293074003466,1,44.79631500011297,23.94353202441108,5,2,3,34,-1.1072211980326099,111,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GRLDEKIB_BasicBeNTF2_designed_0000.pdb,11.067792892456055,28.033105850219727
den_GSIWGCKF,35.21640807519614,1,54.81682555288268,23.810181648955044,5,3,3,41,-2.3491542433969066,116,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GSIWGCKF_BasicBeNTF2_designed_0000.pdb,-3.4107325077056885,44.39013671875
den_GUTGJWJC,36.20734121449121,1,90.62733564684656,23.06702904537083,5,3,2,28,-6.982811133793302,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GUTGJWJC_BasicBeNTF2_designed_0000.pdb,6.362889289855957,18.868818283081055
den_GWZZOXEO,60.6822211794622,1,38.21186554707066,22.280830819087527,5,3,3,40,-1.1081915462870242,113,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/GWZZOXEO_BasicBeNTF2_designed_0000.pdb,7.986756801605225,35.29796600341797
den_HCEJSYXK,25.881339081211223,1,94.51106213556966,27.90764968360847,5,2,3,37,-5.762289936560045,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HCEJSYXK_BasicBeNTF2_designed_0000.pdb,-0.09783834218978882,49.730255126953125
den_HCKSQRTX,52.289443105198615,1,37.77272179931957,21.70426936875891,5,3,3,41,-1.2331283781252438,114,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HCKSQRTX_BasicBeNTF2_designed_0000.pdb,12.356718063354492,45.1346321105957
den_HIQBRPZI,43.46852054917491,1,48.83175696510541,25.258967603718283,5,2,3,33,-2.8044304428811078,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HIQBRPZI_BasicBeNTF2_designed_0000.pdb,18.818361282348633,32.881893157958984
den_HJFHTXRI,79.4244171515081,1,10.925648197138115,22.1308418377991,5,3,4,60,3.7242212315820726,117,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HJFHTXRI_BasicBeNTF2_designed_0000.pdb,-4.1851115226745605,34.980594635009766
den_HLBTYDTH,59.52790379103854,1,37.56342043275029,21.794040826708308,5,3,3,39,-0.6472279576519657,112,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HLBTYDTH_BasicBeNTF2_designed_0000.pdb,11.388547897338867,35.70888137817383
den_HMFIOWXJ,42.24042802802671,1,48.01242784744273,23.141900740583306,5,3,3,41,-2.8934510032156417,118,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HMFIOWXJ_BasicBeNTF2_designed_0000.pdb,14.665837287902832,46.73430252075195
den_HNSTIEHK,46.67299270400903,2,43.38901137336944,19.488775867957113,3,3,3,13,-3.0670075879041985,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HNSTIEHK_BasicBeNTF2_designed_0000.pdb,10.498414993286133,-38.26800537109375
den_HPQMDVFV,38.80897643571481,1,53.08996469066947,25.461159437177816,5,3,3,38,-3.778767809687791,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HPQMDVFV_BasicBeNTF2_designed_0000.pdb,21.533296585083008,44.500770568847656
den_HQFBUDOV,44.82782734357471,2,45.30001964987785,21.299418867866823,5,3,3,51,-2.8740015295604753,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HQFBUDOV_BasicBeNTF2_designed_0000.pdb,55.29085922241211,5.829917907714844
den_HRCMHAWR,55.0172522126377,1,51.497772530418914,23.8526557010107,5,3,3,39,-1.223808485619406,117,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HRCMHAWR_BasicBeNTF2_designed_0000.pdb,9.562471389770508,34.8278923034668
den_HVEPSSVD,69.23053854358066,2,43.72414323166985,24.041315555238025,3,3,3,12,-3.4643159178737353,117,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HVEPSSVD_BasicBeNTF2_designed_0000.pdb,8.507529258728027,-16.90625
den_HWULYMWA,50.87468548699735,1,40.83006908687428,23.12770354773857,5,2,3,33,-1.486771282316269,115,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HWULYMWA_BasicBeNTF2_designed_0000.pdb,9.899724960327148,30.344411849975586
den_HZLWPUQL,33.67531393460584,2,84.0931346067777,22.671387339477054,5,3,2,32,-6.876735106090052,117,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HZLWPUQL_BasicBeNTF2_designed_0000.pdb,9.797872543334961,-2.414132595062256
den_HZYLEZBB,62.94140744187331,1,56.33647619942358,24.156902154450457,5,2,3,35,-1.5391937923642853,114,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/HZYLEZBB_BasicBeNTF2_designed_0000.pdb,16.63627052307129,33.39602279663086
den_IBIPKYGU,49.498954249744,1,114.93075892064934,25.881709730556615,5,1,2,25,-9.599678419683588,109,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IBIPKYGU_BasicBeNTF2_designed_0000.pdb,0.5711895823478699,2.2154319286346436
den_IBUKWLFJ,61.464894377459174,1,29.254339733571026,24.16784322096407,5,2,4,53,7.28341652460424,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IBUKWLFJ_BasicBeNTF2_designed_0000.pdb,-3.3973472118377686,31.334623336791992
den_IBXAUFIQ,53.228413424366764,2,38.5169432981836,19.537775234908242,3,3,3,10,-1.330078267883886,116,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IBXAUFIQ_BasicBeNTF2_designed_0000.pdb,-2.792999029159546,-39.09044647216797
den_ICBRPPGP,49.50264660806539,1,49.64754306505067,25.22075837303607,5,3,3,38,-1.4495368814703582,117,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ICBRPPGP_BasicBeNTF2_designed_0000.pdb,19.755939483642578,47.74246597290039
den_ICOTXTYI,69.47524119175104,1,34.18750587727135,23.551882182619217,5,2,3,35,0.27611755832394635,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ICOTXTYI_BasicBeNTF2_designed_0000.pdb,16.880115509033203,40.48178482055664
den_ICRIZLWD,55.32465589226432,1,48.19602788630592,25.573573622689352,5,2,3,33,-0.8766344449907777,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ICRIZLWD_BasicBeNTF2_designed_0000.pdb,22.467100143432617,45.28473663330078
den_ICYFMHXO,63.741099205993336,2,40.42748874207086,24.4477331427647,5,2,3,45,-1.23288338041103,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ICYFMHXO_BasicBeNTF2_designed_0000.pdb,52.397666931152344,9.09730339050293
den_IEAAPFTH,46.170831829966005,2,45.81016660046053,20.425526066639883,3,3,3,13,-1.8781387335094237,120,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IEAAPFTH_BasicBeNTF2_designed_0000.pdb,8.267090797424316,-36.45701599121094
den_IGSIGMQR,47.69212619236268,2,104.88096067335768,25.756183242275732,5,1,2,30,-9.11474463224988,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IGSIGMQR_BasicBeNTF2_designed_0000.pdb,-1.186083197593689,-1.1214780807495117
den_IHULRRSW,31.408895150121367,1,84.7622955056673,22.023251965433,5,3,2,28,-6.918148163167977,110,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IHULRRSW_BasicBeNTF2_designed_0000.pdb,12.193737030029297,16.625686645507812
den_IILFWSWU,63.27393054606898,1,39.45792823226517,22.075437068527535,5,3,3,40,-0.5265729110486213,116,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IILFWSWU_BasicBeNTF2_designed_0000.pdb,1.8083922863006592,11.141087532043457
den_IJAGMBER,78.50664988602168,1,14.186418790861469,25.387494438137445,5,2,4,54,4.711158668768714,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IJAGMBER_BasicBeNTF2_designed_0000.pdb,-8.251429557800293,26.840614318847656
den_IJAMIETP,37.88432628475033,2,92.50862341283961,22.443006664936128,5,3,2,32,-6.9086738170293005,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IJAMIETP_BasicBeNTF2_designed_0000.pdb,9.338279724121094,-2.629232883453369
den_IKSWPPFQ,45.68659099768112,2,44.59238782199339,23.952544227029506,5,3,3,51,-3.570893292278413,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IKSWPPFQ_BasicBeNTF2_designed_0000.pdb,50.353660583496094,-5.0858588218688965
den_ILCOAMEU,31.139816354049344,2,75.17270738497584,18.999340030423987,3,3,2,4,-6.907410505213646,105,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ILCOAMEU_BasicBeNTF2_designed_0000.pdb,0.1180422306060791,-22.949338912963867
den_IOMGTJMD,27.535256342633772,1,86.91828946028498,26.24596042317978,5,2,3,37,-4.078942392129385,116,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IOMGTJMD_BasicBeNTF2_designed_0000.pdb,2.5517330169677734,6.923924922943115
den_IQLYGEGU,50.020782764242995,1,124.9241215005858,26.338061086164114,5,1,2,26,-10.32769514504687,109,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IQLYGEGU_BasicBeNTF2_designed_0000.pdb,2.501502513885498,6.24989652633667
den_ISVIKFOB,62.296073991869676,2,46.83473049830748,22.84691810740438,3,3,3,12,-1.6612544268819018,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/ISVIKFOB_BasicBeNTF2_designed_0000.pdb,1.4905463457107544,-16.324073791503906
den_IWDHOVUL,26.908258839327857,2,92.0132496714658,26.74403497024825,5,2,3,47,-4.988150860864362,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/IWDHOVUL_BasicBeNTF2_designed_0000.pdb,48.18155288696289,0.1403244435787201
den_JBSIPTXA,70.90086480900038,1,19.108065426160827,21.14574647815618,5,2,3,35,-0.10232412673690305,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JBSIPTXA_BasicBeNTF2_designed_0000.pdb,8.69467830657959,25.979684829711914
den_JDLWHJQO,52.02047965759752,2,120.596273040906,26.59693465722789,5,1,2,30,-10.413439583217944,115,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JDLWHJQO_BasicBeNTF2_designed_0000.pdb,6.60945463180542,-8.020853042602539
den_JDZLJVCG,33.944266167478816,1,56.055753197986235,23.90312121181103,5,3,3,41,-5.961498207566828,113,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JDZLJVCG_BasicBeNTF2_designed_0000.pdb,3.338895082473755,51.43015670776367
den_JEDAFBUN,64.38944326064941,2,65.13738234736148,25.636298385207553,3,3,3,11,-3.3775270960827726,118,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JEDAFBUN_BasicBeNTF2_designed_0000.pdb,11.091049194335938,-13.734907150268555
den_JFRCVTFI,47.21923040321397,1,108.71830993680727,25.941694094495038,5,1,2,26,-9.347249450510631,119,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JFRCVTFI_BasicBeNTF2_designed_0000.pdb,-22.092132568359375,3.0379738807678223
den_JGJYXLDC,53.16371787644766,2,43.27193043108618,22.956592424842515,5,3,3,48,-1.077860700932332,120,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JGJYXLDC_BasicBeNTF2_designed_0000.pdb,45.04951858520508,-8.550546646118164
den_JNNEKEGP,42.98773189871602,1,47.16912356912464,23.016505332486137,5,3,3,41,-3.4080862087638444,115,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JNNEKEGP_BasicBeNTF2_designed_0000.pdb,6.327554225921631,35.384098052978516
den_JNOPQVLQ,58.608199929130166,1,37.26718715206626,22.02718071308106,5,3,3,40,-1.3441976680383618,118,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JNOPQVLQ_BasicBeNTF2_designed_0000.pdb,15.35146427154541,38.827083587646484
den_JNZXHGUG,63.484625191740065,1,33.166093693656904,22.542241935448125,5,2,3,35,-1.5783113330313707,113,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JNZXHGUG_BasicBeNTF2_designed_0000.pdb,4.334843635559082,32.29638671875
den_JQNBBRFR,24.742865028836263,1,94.11035402744108,25.67209254628825,5,3,3,42,-4.053347391449602,121,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JQNBBRFR_BasicBeNTF2_designed_0000.pdb,1.4362423419952393,28.59001350402832
den_JXPUWUHX,17.52826499103179,1,85.59556359767898,24.5231498103745,5,3,3,42,-4.192068189009936,112,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JXPUWUHX_BasicBeNTF2_designed_0000.pdb,6.584399223327637,31.752519607543945
den_JXQJJCQD,58.50751171835948,2,32.14298719194806,18.094634389160376,3,3,3,12,-0.9854021400499846,121,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/121_or_less_aas/JXQJJCQD_BasicBeNTF2_designed_0000.pdb,-2.4171488285064697,-47.0673942565918
